buffer_size,episode,episode_length,episode_reward,fps,frame,step,total_time
17000.0,340.0,100.0,17.0,28.91827298305184,34000,17000.0,1473.9247071743011
17050.0,341.0,100.0,9.0,4.86145515107036,34100,17050.0,1494.494680404663
17100.0,342.0,100.0,15.0,31.835955156303285,34200,17100.0,1497.6357839107513
17150.0,343.0,100.0,14.0,26.90426918124453,34300,17150.0,1501.3526668548584
17200.0,344.0,100.0,25.0,27.744518886767374,34400,17200.0,1504.956983089447
17250.0,345.0,100.0,16.0,31.63475652016049,34500,17250.0,1508.1180636882782
17300.0,346.0,100.0,17.0,24.808569680825453,34600,17300.0,1512.1489298343658
17350.0,347.0,100.0,16.0,28.27236868810686,34700,17350.0,1515.6859526634216
17400.0,348.0,100.0,13.0,28.993571552800837,34800,17400.0,1519.1349937915802
17450.0,349.0,100.0,19.0,27.97997862094987,34900,17450.0,1522.708978652954
17500.0,350.0,100.0,15.0,28.731978566428875,35000,17500.0,1526.1894216537476
17550.0,351.0,100.0,22.0,30.38670106572506,35100,17550.0,1529.4803357124329
17600.0,352.0,100.0,14.0,29.11387642811816,35200,17600.0,1532.9151244163513
17650.0,353.0,100.0,18.0,28.171542182080422,35300,17650.0,1536.4648065567017
17700.0,354.0,100.0,12.0,27.930667974709195,35400,17700.0,1540.04510140419
17750.0,355.0,100.0,17.0,27.28624639308018,35500,17750.0,1543.7099521160126
17800.0,356.0,100.0,18.0,28.45189045174515,35600,17800.0,1547.2246577739716
17850.0,357.0,100.0,18.0,28.333153195996626,35700,17850.0,1550.7540926933289
17900.0,358.0,100.0,12.0,28.827459677300187,35800,17900.0,1554.2230081558228
17950.0,359.0,100.0,21.0,28.371975228204,35900,17950.0,1557.7476136684418
18000.0,360.0,100.0,20.0,29.389032701442524,36000,18000.0,1561.1502442359924
18050.0,361.0,100.0,17.0,4.769177943143284,36100,18050.0,1582.1182191371918
18100.0,362.0,100.0,22.0,28.313896673783557,36200,18100.0,1585.650054216385
18150.0,363.0,100.0,18.0,31.296137751524288,36300,18150.0,1588.8453376293182
18200.0,364.0,100.0,21.0,26.964274796832743,36400,18200.0,1592.553948879242
18250.0,365.0,100.0,20.0,28.66024957755845,36500,18250.0,1596.04310297966
18300.0,366.0,100.0,19.0,29.753397398050392,36600,18300.0,1599.4040644168854
18350.0,367.0,100.0,12.0,26.81198553357226,36700,18350.0,1603.1337404251099
18400.0,368.0,100.0,10.0,28.21233211969906,36800,18400.0,1606.6782903671265
18450.0,369.0,100.0,9.0,30.269994700608944,36900,18450.0,1609.9818923473358
18500.0,370.0,100.0,18.0,29.227053426233415,37000,18500.0,1613.4033806324005
18550.0,371.0,100.0,24.0,28.571414947516264,37100,18550.0,1616.9033830165863
18600.0,372.0,100.0,15.0,30.84452573617767,37200,18600.0,1620.1454501152039
18650.0,373.0,100.0,21.0,26.159649488598458,37300,18650.0,1623.9681322574615
18700.0,374.0,100.0,15.0,28.63607012147122,37400,18700.0,1627.4602324962616
18750.0,375.0,100.0,18.0,31.223026124200572,37500,18750.0,1630.6629977226257
18800.0,376.0,100.0,23.0,25.291427297903944,37600,18800.0,1634.616907119751
18850.0,377.0,100.0,16.0,28.405779866014893,37700,18850.0,1638.1373183727264
18900.0,378.0,100.0,18.0,29.257291837493312,37800,18900.0,1641.5552706718445
18950.0,379.0,100.0,16.0,28.45684954351574,37900,18950.0,1645.0693635940552
19000.0,380.0,100.0,18.0,29.76152345249521,38000,19000.0,1648.4294073581696
19050.0,381.0,100.0,18.0,4.904488214576224,38100,19050.0,1668.8188953399658
19100.0,382.0,100.0,14.0,26.961189564371796,38200,19100.0,1672.5279309749603
19150.0,383.0,100.0,18.0,27.553525446010894,38300,19150.0,1676.1572313308716
19200.0,384.0,100.0,16.0,30.523284288575937,38400,19200.0,1679.4334192276
19250.0,385.0,100.0,19.0,26.8563696239209,38500,19250.0,1683.156931400299
19300.0,386.0,100.0,15.0,29.4294888908925,38600,19300.0,1686.5548841953278
19350.0,387.0,100.0,12.0,30.99150174715413,38700,19350.0,1689.7815759181976
19400.0,388.0,100.0,14.0,25.717363725939236,38800,19400.0,1693.6699998378754
19450.0,389.0,100.0,13.0,28.12969464928019,38900,19450.0,1697.2249624729156
19500.0,390.0,100.0,20.0,30.681722004976166,39000,19500.0,1700.4842326641083
19550.0,391.0,100.0,14.0,26.842535461705506,39100,19550.0,1704.2096636295319
19600.0,392.0,100.0,25.0,27.79833340060387,39200,19600.0,1707.8070027828217
19650.0,393.0,100.0,18.0,30.735366933091377,39300,19650.0,1711.060584306717
19700.0,394.0,100.0,20.0,27.35085717594632,39400,19700.0,1714.7167782783508
19750.0,395.0,100.0,17.0,28.549644976113356,39500,19750.0,1718.219449043274
19800.0,396.0,100.0,20.0,30.051824534425723,39600,19800.0,1721.5470349788666
19850.0,397.0,100.0,16.0,28.095907411603946,39700,19850.0,1725.1062726974487
19900.0,398.0,100.0,20.0,28.262612742401384,39800,19900.0,1728.6445169448853
19950.0,399.0,100.0,20.0,30.730048035481914,39900,19950.0,1731.8986613750458
20000.0,400.0,100.0,19.0,27.6770179613731,40000,20000.0,1735.5117683410645
20050.0,401.0,100.0,20.0,4.692013141427721,40100,20050.0,1756.8245823383331
20100.0,402.0,100.0,18.0,29.42032551644571,40200,20100.0,1760.2235939502716
20150.0,403.0,100.0,20.0,31.135682647502215,40300,20150.0,1763.4353437423706
20200.0,404.0,100.0,23.0,27.563734380039676,40400,20200.0,1767.0632996559143
20250.0,405.0,100.0,24.0,28.87962277160525,40500,20250.0,1770.525949716568
20300.0,406.0,100.0,23.0,30.525136945605734,40600,20300.0,1773.8019392490387
20350.0,407.0,100.0,26.0,28.711020632240125,40700,20350.0,1777.2849225997925
20400.0,408.0,100.0,17.0,26.57250435493934,40800,20400.0,1781.0482120513916
20450.0,409.0,100.0,8.0,30.166168009205983,40900,20450.0,1784.3631846904755
20500.0,410.0,100.0,22.0,27.677204248043946,41000,20500.0,1787.976267337799
20550.0,411.0,100.0,11.0,31.25251896493258,41100,20550.0,1791.1760098934174
20600.0,412.0,100.0,19.0,27.67053784222656,41200,20600.0,1794.7899630069733
20650.0,413.0,100.0,18.0,28.24073637668392,41300,20650.0,1798.3309478759766
20700.0,414.0,100.0,17.0,30.536030851241193,41400,20700.0,1801.6057682037354
20750.0,415.0,100.0,16.0,27.554278454102853,41500,20750.0,1805.2349693775177
20800.0,416.0,100.0,12.0,27.540215222279194,41600,20800.0,1808.8660237789154
20850.0,417.0,100.0,20.0,31.227575420035915,41700,20850.0,1812.0683226585388
20900.0,418.0,100.0,26.0,24.592749487644213,41800,20900.0,1816.1345627307892
20950.0,419.0,100.0,12.0,28.696898763324462,41900,20950.0,1819.6192605495453
21000.0,420.0,100.0,25.0,29.881824312025138,42000,21000.0,1822.9657773971558
21050.0,421.0,100.0,18.0,4.737136818868666,42100,21050.0,1844.0755763053894
21100.0,422.0,100.0,15.0,25.898882013826185,42200,21100.0,1847.936747789383
21150.0,423.0,100.0,20.0,29.71850102639724,42300,21150.0,1851.3016555309296
21200.0,424.0,100.0,20.0,29.515537636092198,42400,21200.0,1854.6897025108337
21250.0,425.0,100.0,24.0,28.15288634434955,42500,21250.0,1858.241736650467
21300.0,426.0,100.0,27.0,27.945030499117102,42600,21300.0,1861.8201913833618
21350.0,427.0,100.0,22.0,31.321548851092512,42700,21350.0,1865.0128824710846
21400.0,428.0,100.0,17.0,26.895420626651227,42800,21400.0,1868.7309877872467
21450.0,429.0,100.0,20.0,27.140675637366545,42900,21450.0,1872.4154951572418
21500.0,430.0,100.0,16.0,23.03589940181852,43000,21500.0,1876.756546497345
21550.0,431.0,100.0,24.0,29.741890444461543,43100,21550.0,1880.1188077926636
21600.0,432.0,100.0,22.0,28.81698828647534,43200,21600.0,1883.5889837741852
21650.0,433.0,100.0,15.0,26.648046999834175,43300,21650.0,1887.3416047096252
21700.0,434.0,100.0,18.0,30.174881483685056,43400,21700.0,1890.655620098114
21750.0,435.0,100.0,19.0,27.629685754536798,43500,21750.0,1894.2749161720276
21800.0,436.0,100.0,18.0,26.391842252403755,43600,21800.0,1898.0639667510986
21850.0,437.0,100.0,23.0,30.59964017022789,43700,21850.0,1901.331979751587
21900.0,438.0,100.0,17.0,29.1237760342583,43800,21900.0,1904.765601158142
21950.0,439.0,100.0,15.0,29.849772018785064,43900,21950.0,1908.1157112121582
22000.0,440.0,100.0,22.0,27.40521661064381,44000,22000.0,1911.7646522521973
22050.0,441.0,100.0,21.0,4.774106105457027,44100,22050.0,1932.7109825611115
22100.0,442.0,100.0,13.0,26.798210745303642,44200,22100.0,1936.4425756931305
22150.0,443.0,100.0,20.0,29.923811820404506,44300,22150.0,1939.784396648407
22200.0,444.0,100.0,20.0,28.949018358448733,44400,22200.0,1943.238745689392
22250.0,445.0,100.0,24.0,29.531470774693602,44500,22250.0,1946.6249644756317
22300.0,446.0,100.0,21.0,29.53263313066384,44600,22300.0,1950.0110499858856
22350.0,447.0,100.0,20.0,28.281145455760374,44700,22350.0,1953.5469753742218
22400.0,448.0,100.0,24.0,28.099734096897528,44800,22400.0,1957.1057286262512
22450.0,449.0,100.0,17.0,28.431845860402298,44900,22450.0,1960.6229116916656
22500.0,450.0,100.0,20.0,28.784653689576512,45000,22500.0,1964.096985578537
22550.0,451.0,100.0,20.0,26.71873107839086,45100,22550.0,1967.839679479599
22600.0,452.0,100.0,24.0,30.259158774112418,45200,22600.0,1971.1444644927979
22650.0,453.0,100.0,0.0,28.93570144604552,45300,22650.0,1974.600403547287
22700.0,454.0,100.0,17.0,26.99603301644579,45400,22700.0,1978.3046519756317
22750.0,455.0,100.0,15.0,30.15847655653988,45500,22750.0,1981.6204702854156
22800.0,456.0,100.0,24.0,27.86629479751927,45600,22800.0,1985.209035396576
22850.0,457.0,100.0,21.0,27.283385199881845,45700,22850.0,1988.8742699623108
22900.0,458.0,100.0,20.0,28.872694550959572,45800,22900.0,1992.3377509117126
22950.0,459.0,100.0,24.0,25.84497356319849,45900,22950.0,1996.2069754600525
23000.0,460.0,100.0,25.0,26.164058715777173,46000,23000.0,2000.0290131568909
23050.0,461.0,100.0,19.0,4.807835934047645,46100,23050.0,2020.828392982483
23100.0,462.0,100.0,17.0,30.40004986580445,46200,23100.0,2024.1178619861603
23150.0,463.0,100.0,23.0,27.904394789960467,46300,23150.0,2027.7015278339386
23200.0,464.0,100.0,24.0,27.528921485973573,46400,23200.0,2031.334072113037
23250.0,465.0,100.0,25.0,30.629845357512167,46500,23250.0,2034.5988619327545
23300.0,466.0,100.0,25.0,28.13665965850313,46600,23300.0,2038.152944803238
23350.0,467.0,100.0,25.0,27.204220460670147,46700,23350.0,2041.8288457393646
23400.0,468.0,100.0,27.0,30.610198616890045,46800,23400.0,2045.0957317352295
23450.0,469.0,100.0,24.0,28.235540583560876,46900,23450.0,2048.637367963791
23500.0,470.0,100.0,24.0,27.46442978966155,47000,23500.0,2052.2784419059753
23550.0,471.0,100.0,16.0,30.449611759290107,47100,23550.0,2055.562556743622
23600.0,472.0,100.0,17.0,27.197695275868004,47200,23600.0,2059.239339828491
23650.0,473.0,100.0,24.0,26.201369731315495,47300,23650.0,2063.0559344291687
23700.0,474.0,100.0,22.0,31.597535932435292,47400,23700.0,2066.220738887787
23750.0,475.0,100.0,19.0,26.123185997990642,47500,23750.0,2070.0487565994263
23800.0,476.0,100.0,21.0,28.599367382024056,47600,23800.0,2073.545337677002
23850.0,477.0,100.0,21.0,30.629129594036442,47700,23850.0,2076.8102040290833
23900.0,478.0,100.0,22.0,26.778049490088787,47800,23900.0,2080.5446066856384
23950.0,479.0,100.0,21.0,28.342894706682436,47900,23950.0,2084.0728285312653
24000.0,480.0,100.0,22.0,30.4155960219806,48000,24000.0,2087.3606164455414
24050.0,481.0,100.0,22.0,4.733156656671861,48100,24050.0,2108.488166332245
24100.0,482.0,100.0,25.0,26.59729634044811,48200,24100.0,2112.247947692871
24150.0,483.0,100.0,19.0,29.541082194392573,48300,24150.0,2115.6330647468567
24200.0,484.0,100.0,21.0,26.176269355633018,48400,24200.0,2119.453319311142
24250.0,485.0,100.0,25.0,27.157637363558788,48500,24250.0,2123.1355254650116
24300.0,486.0,100.0,16.0,28.348417486907717,48600,24300.0,2126.6630597114563
24350.0,487.0,100.0,26.0,30.29269185082371,48700,24350.0,2129.964187145233
24400.0,488.0,100.0,14.0,27.387738652411972,48800,24400.0,2133.6154572963715
24450.0,489.0,100.0,25.0,27.29917538904526,48900,24450.0,2137.2785725593567
24500.0,490.0,100.0,19.0,30.647562212087973,49000,24500.0,2140.541475534439
24550.0,491.0,100.0,21.0,26.773870137119005,49100,24550.0,2144.2764613628387
24600.0,492.0,100.0,24.0,27.32058486826785,49200,24600.0,2147.936705827713
24650.0,493.0,100.0,0.0,29.08591011149623,49300,24650.0,2151.374797105789
24700.0,494.0,100.0,21.0,29.06952518919812,49400,24700.0,2154.8148262500763
24750.0,495.0,100.0,13.0,27.53223562025782,49500,24750.0,2158.4469332695007
24800.0,496.0,100.0,22.0,29.072878079793096,49600,24800.0,2161.8865661621094
24850.0,497.0,100.0,18.0,26.780516689871785,49700,24850.0,2165.620624065399
24900.0,498.0,100.0,20.0,27.341719605629823,49800,24900.0,2169.2780392169952
24950.0,499.0,100.0,22.0,27.778976177181256,49900,24950.0,2172.87788438797
25000.0,500.0,100.0,21.0,28.777210211203514,50000,25000.0,2176.3528571128845
25050.0,501.0,100.0,26.0,4.728813146374379,50100,25050.0,2197.4998128414154
25100.0,502.0,100.0,10.0,29.1667677879528,50200,25100.0,2200.928372859955
25150.0,503.0,100.0,21.0,28.26151202550009,50300,25150.0,2204.4667546749115
25200.0,504.0,100.0,24.0,29.057282828314317,50400,25200.0,2207.9082334041595
25250.0,505.0,100.0,19.0,30.132074381891837,50500,25250.0,2211.2269563674927
25300.0,506.0,100.0,20.0,26.868006232874407,50600,25300.0,2214.9488563537598
25350.0,507.0,100.0,22.0,28.31711765868302,50700,25350.0,2218.480289697647
25400.0,508.0,100.0,21.0,29.82079244469547,50800,25400.0,2221.8336555957794
25450.0,509.0,100.0,21.0,27.267288867080104,50900,25450.0,2225.501054048538
25500.0,510.0,100.0,19.0,27.492071694703075,51000,25500.0,2229.1384670734406
25550.0,511.0,100.0,20.0,31.28341615801858,51100,25550.0,2232.3350496292114
25600.0,512.0,100.0,28.0,27.578991250189862,51200,25600.0,2235.9609985351562
25650.0,513.0,100.0,25.0,26.85623377393403,51300,25650.0,2239.6845297813416
25700.0,514.0,100.0,22.0,28.697034238950835,51400,25700.0,2243.1692113876343
25750.0,515.0,100.0,23.0,28.189836250698225,51500,25750.0,2246.7165899276733
25800.0,516.0,100.0,24.0,28.002841741933594,51600,25800.0,2250.287656545639
25850.0,517.0,100.0,24.0,28.89895785260891,51700,25850.0,2253.7479894161224
25900.0,518.0,100.0,10.0,26.390151813540225,51800,25900.0,2257.537282705307
25950.0,519.0,100.0,21.0,26.84292198523644,51900,25950.0,2261.2626600265503
26000.0,520.0,100.0,0.0,26.91831390871284,52000,26000.0,2264.977603673935
26050.0,521.0,100.0,22.0,4.712821856559921,52100,26050.0,2286.196314096451
26100.0,522.0,100.0,24.0,29.630630171120384,52200,26100.0,2289.571200609207
26150.0,523.0,100.0,22.0,28.560906997064855,52300,26150.0,2293.0724906921387
26200.0,524.0,100.0,21.0,29.99735521746649,52400,26200.0,2296.406118631363
26250.0,525.0,100.0,19.0,25.775357066369807,52500,26250.0,2300.285794019699
26300.0,526.0,100.0,21.0,28.268651071104724,52600,26300.0,2303.8232827186584
26350.0,527.0,100.0,0.0,27.195065976970938,52700,26350.0,2307.5004210472107
26400.0,528.0,100.0,27.0,30.467257880398165,52800,26400.0,2310.7826335430145
26450.0,529.0,100.0,27.0,28.465028387973426,52900,26450.0,2314.2957170009613
26500.0,530.0,100.0,26.0,27.002101942606988,53000,26500.0,2317.9991331100464
26550.0,531.0,100.0,21.0,31.401394153789646,53100,26550.0,2321.1837055683136
26600.0,532.0,100.0,0.0,26.80250389068234,53200,26600.0,2324.9147007465363
26650.0,533.0,100.0,25.0,30.538376435751193,53300,26650.0,2328.1892700195312
26700.0,534.0,100.0,18.0,28.75775174013269,53400,26700.0,2331.66659450531
26750.0,535.0,100.0,23.0,26.0843807737594,53500,26750.0,2335.50030708313
26800.0,536.0,100.0,21.0,29.895879500254672,53600,26800.0,2338.845250606537
26850.0,537.0,100.0,0.0,28.97845966261403,53700,26850.0,2342.2960901260376
26900.0,538.0,100.0,20.0,26.886458969615568,53800,26900.0,2346.015435218811
26950.0,539.0,100.0,19.0,31.361950646716707,53900,26950.0,2349.2040128707886
27000.0,540.0,100.0,22.0,27.81798698459291,54000,27000.0,2352.798809528351
27050.0,541.0,100.0,18.0,4.757380247275783,54100,27050.0,2373.8187823295593
27100.0,542.0,100.0,19.0,27.071706811300256,54200,27100.0,2377.512676715851
27150.0,543.0,100.0,23.0,31.702863058395554,54300,27150.0,2380.666966199875
27200.0,544.0,100.0,22.0,29.053150666864866,54400,27200.0,2384.1089346408844
27250.0,545.0,100.0,18.0,27.176333500586768,54500,27250.0,2387.7886073589325
27300.0,546.0,100.0,26.0,30.26487931617587,54600,27300.0,2391.092767715454
27350.0,547.0,100.0,18.0,28.431036415796207,54700,27350.0,2394.6100516319275
27400.0,548.0,100.0,21.0,26.81590248055972,54800,27400.0,2398.3391828536987
27450.0,549.0,100.0,21.0,29.39592459321414,54900,27450.0,2401.741015434265
27500.0,550.0,100.0,22.0,28.06415211621758,55000,27500.0,2405.3042809963226
27550.0,551.0,100.0,22.0,27.162663874870148,55100,27550.0,2408.9858055114746
27600.0,552.0,100.0,23.0,30.154658316190734,55200,27600.0,2412.3020436763763
27650.0,553.0,100.0,21.0,27.550953582109916,55300,27650.0,2415.9316828250885
27700.0,554.0,100.0,19.0,25.818955267439197,55400,27700.0,2419.804806947708
27750.0,555.0,100.0,23.0,30.018272316706607,55500,27750.0,2423.1361122131348
27800.0,556.0,100.0,16.0,27.282373631239942,55600,27800.0,2426.8014829158783
27850.0,557.0,100.0,24.0,28.15712551219899,55700,27850.0,2430.3529827594757
27900.0,558.0,100.0,21.0,31.18576117037017,55800,27900.0,2433.5595750808716
27950.0,559.0,100.0,21.0,27.003438793841113,55900,27950.0,2437.262808084488
28000.0,560.0,100.0,23.0,26.493571037260562,56000,28000.0,2441.037309408188
28050.0,561.0,100.0,19.0,4.695577092569011,56100,28050.0,2462.3339474201202
28100.0,562.0,100.0,25.0,30.299639840401678,56200,28100.0,2465.6343173980713
28150.0,563.0,100.0,23.0,26.167997598258886,56300,28150.0,2469.4557795524597
28200.0,564.0,100.0,23.0,27.74495384709418,56400,28200.0,2473.060039281845
28250.0,565.0,100.0,21.0,30.827731481549534,56500,28250.0,2476.3038725852966
28300.0,566.0,100.0,23.0,23.981952972934835,56600,28300.0,2480.473675251007
28350.0,567.0,100.0,20.0,28.09211751727349,56700,28350.0,2484.033393383026
28400.0,568.0,100.0,19.0,31.361845121249907,56800,28400.0,2487.2219820022583
28450.0,569.0,100.0,15.0,26.325146601107534,56900,28450.0,2491.0206322669983
28500.0,570.0,100.0,16.0,27.846800319849837,57000,28500.0,2494.611709833145
28550.0,571.0,100.0,21.0,28.545857972258485,57100,28550.0,2498.1148455142975
28600.0,572.0,100.0,23.0,27.529691219196664,57200,28600.0,2501.7472879886627
28650.0,573.0,100.0,20.0,29.633854132591498,57300,28650.0,2505.1218073368073
28700.0,574.0,100.0,25.0,29.551005926047942,57400,28700.0,2508.5057878494263
28750.0,575.0,100.0,20.0,27.442031274974674,57500,28750.0,2512.149833679199
28800.0,576.0,100.0,21.0,28.327883166284778,57600,28800.0,2515.6799252033234
28850.0,577.0,100.0,25.0,29.355675624678007,57700,28850.0,2519.08642244339
28900.0,578.0,100.0,20.0,28.124285041834693,57800,28900.0,2522.642068862915
28950.0,579.0,100.0,18.0,28.14726758762987,57900,28950.0,2526.194812297821
29000.0,580.0,100.0,16.0,29.39231758444896,58000,29000.0,2529.597062587738
29050.0,581.0,100.0,20.0,4.685600243553119,58100,29050.0,2550.9390461444855
29100.0,582.0,100.0,20.0,28.895951525559834,58200,29100.0,2554.399739265442
29150.0,583.0,100.0,25.0,27.239313208615677,58300,29150.0,2558.0709042549133
29200.0,584.0,100.0,21.0,28.438571814563304,58400,29200.0,2561.5872559547424
29250.0,585.0,100.0,18.0,27.81943352356936,58500,29250.0,2565.181866168976
29300.0,586.0,100.0,12.0,27.215507120712658,58600,29300.0,2568.8562426567078
29350.0,587.0,100.0,21.0,29.502078430451252,58700,29350.0,2572.2458353042603
29400.0,588.0,100.0,23.0,28.300153122824423,58800,29400.0,2575.7793860435486
29450.0,589.0,100.0,22.0,28.237148736714808,58900,29450.0,2579.320820569992
29500.0,590.0,100.0,24.0,28.86296487320725,59000,29500.0,2582.785468816757
29550.0,591.0,100.0,23.0,28.291250057502484,59100,29550.0,2586.3201310634613
29600.0,592.0,100.0,23.0,24.815654762464717,59200,29600.0,2590.3498463630676
29650.0,593.0,100.0,17.0,29.471820896269097,59300,29650.0,2593.7429184913635
29700.0,594.0,100.0,20.0,27.84486845448215,59400,29700.0,2597.3342456817627
29750.0,595.0,100.0,26.0,27.77840768806089,59500,29750.0,2600.934164762497
29800.0,596.0,100.0,22.0,29.771412018757896,59600,29800.0,2604.293092250824
29850.0,597.0,100.0,21.0,27.095186618299387,59700,29850.0,2607.9837851524353
29900.0,598.0,100.0,21.0,26.66753814154337,59800,29900.0,2611.7336633205414
29950.0,599.0,100.0,18.0,29.687058513099014,59900,29950.0,2615.102135181427
30000.0,600.0,100.0,26.0,27.64636598907659,60000,30000.0,2618.719247817993
30050.0,601.0,100.0,22.0,4.718725132931219,60100,30050.0,2639.911413192749
30100.0,602.0,100.0,24.0,26.006952294156623,60200,30100.0,2643.756539583206
30150.0,603.0,100.0,23.0,30.060394509423258,60300,30150.0,2647.083176612854
30200.0,604.0,100.0,24.0,27.85022102601702,60400,30200.0,2650.6738131046295
30250.0,605.0,100.0,24.0,25.800146399375034,60500,30250.0,2654.5497608184814
30300.0,606.0,100.0,25.0,31.505254626482476,60600,30300.0,2657.723834991455
30350.0,607.0,100.0,22.0,25.037691111965405,60700,30350.0,2661.71781373024
30400.0,608.0,100.0,22.0,27.979485865846954,60800,30400.0,2665.291862010956
30450.0,609.0,100.0,26.0,30.534941555378246,60900,30450.0,2668.5668001174927
30500.0,610.0,100.0,22.0,26.484962096224372,61000,30500.0,2672.342528820038
30550.0,611.0,100.0,19.0,27.822077905193158,61100,30550.0,2675.9367969036102
30600.0,612.0,100.0,22.0,29.399215138503095,61200,30600.0,2679.338249206543
30650.0,613.0,100.0,22.0,26.218583502730155,61300,30650.0,2683.1523385047913
30700.0,614.0,100.0,22.0,29.391464885946746,61400,30700.0,2686.5546875
30750.0,615.0,100.0,20.0,30.13361789361736,61500,30750.0,2689.8732409477234
30800.0,616.0,100.0,22.0,26.492379571522818,61600,30800.0,2693.6479120254517
30850.0,617.0,100.0,22.0,28.697193277187885,61700,30850.0,2697.132574081421
30900.0,618.0,100.0,24.0,32.063975302284646,61800,30900.0,2700.2513394355774
30950.0,619.0,100.0,23.0,27.585766013497892,61900,30950.0,2703.8763983249664
31000.0,620.0,100.0,16.0,21.72864822894305,62000,31000.0,2708.478618144989
31050.0,621.0,100.0,18.0,4.70359375055896,62100,31050.0,2729.7389585971832
31100.0,622.0,100.0,23.0,26.839557027109315,62200,31100.0,2733.4648032188416
31150.0,623.0,100.0,19.0,30.984484650273018,62300,31150.0,2736.6922256946564
31200.0,624.0,100.0,21.0,27.528775133118298,62400,31200.0,2740.32478928566
31250.0,625.0,100.0,0.0,26.839703013398978,62500,31250.0,2744.0506134033203
31300.0,626.0,100.0,0.0,29.665322464286785,62600,31300.0,2747.421553373337
31350.0,627.0,100.0,22.0,27.61202401347822,62700,31350.0,2751.0431644916534
31400.0,628.0,100.0,22.0,25.910342135045244,62800,31400.0,2754.9026277065277
31450.0,629.0,100.0,20.0,29.106393018858103,62900,31450.0,2758.3382997512817
31500.0,630.0,100.0,20.0,27.571609006914226,63000,31500.0,2761.9652194976807
31550.0,631.0,100.0,25.0,27.042950364179728,63100,31550.0,2765.6630420684814
31600.0,632.0,100.0,21.0,29.985416590856627,63200,31600.0,2768.997997522354
31650.0,633.0,100.0,18.0,28.266311626909573,63300,31650.0,2772.5357785224915
31700.0,634.0,100.0,25.0,26.916712546045964,63400,31700.0,2776.2509429454803
31750.0,635.0,100.0,22.0,30.508815091938423,63500,31750.0,2779.528685092926
31800.0,636.0,100.0,19.0,25.943212358316966,63600,31800.0,2783.3832581043243
31850.0,637.0,100.0,26.0,27.41550407601218,63700,31850.0,2787.0308299064636
31900.0,638.0,100.0,24.0,30.078299742596034,63800,31900.0,2790.3554866313934
31950.0,639.0,100.0,22.0,26.81855671250065,63900,31950.0,2794.084248781204
32000.0,640.0,100.0,24.0,28.11158592611076,64000,32000.0,2797.641501426697
32050.0,641.0,100.0,21.0,4.652440673285159,64100,32050.0,2819.1355969905853
32100.0,642.0,100.0,23.0,29.438812942396826,64200,32100.0,2822.532473564148
32150.0,643.0,100.0,18.0,26.497189599930913,64300,32150.0,2826.3064596652985
32200.0,644.0,100.0,22.0,28.338427101572115,64400,32200.0,2829.8352377414703
32250.0,645.0,100.0,26.0,29.086501103840785,64500,32250.0,2833.2732594013214
32300.0,646.0,100.0,19.0,27.768125548379075,64600,32300.0,2836.874511241913
32350.0,647.0,100.0,23.0,28.83307580906353,64700,32350.0,2840.342751264572
32400.0,648.0,100.0,16.0,29.197363211148602,64800,32400.0,2843.767718553543
32450.0,649.0,100.0,21.0,27.974387616074623,64900,32450.0,2847.342418193817
32500.0,650.0,100.0,24.0,27.956085066720487,65000,32500.0,2850.9194576740265
32550.0,651.0,100.0,17.0,29.808652837515528,65100,32550.0,2854.2741887569427
32600.0,652.0,100.0,14.0,27.211389599994966,65200,32600.0,2857.949121236801
32650.0,653.0,100.0,17.0,26.841564907242365,65300,32650.0,2861.674686908722
32700.0,654.0,100.0,19.0,29.416943590681605,65400,32700.0,2865.074088573456
32750.0,655.0,100.0,22.0,24.695540887941124,65500,32750.0,2869.1234035491943
32800.0,656.0,100.0,23.0,27.920902899482783,65600,32800.0,2872.70495057106
32850.0,657.0,100.0,24.0,28.715016721485277,65700,32850.0,2876.187448978424
32900.0,658.0,100.0,24.0,28.238118279247747,65800,32900.0,2879.728762149811
32950.0,659.0,100.0,22.0,28.928574704698526,65900,32950.0,2883.1855528354645
33000.0,660.0,100.0,23.0,29.248335305279515,66000,33000.0,2886.6045513153076
33050.0,661.0,100.0,22.0,4.676137719733557,66100,33050.0,2907.9897220134735
33100.0,662.0,100.0,17.0,28.139062641305685,66200,33100.0,2911.543501138687
33150.0,663.0,100.0,22.0,27.248380677373973,66300,33150.0,2915.213444709778
33200.0,664.0,100.0,21.0,28.373894553635356,66400,33200.0,2918.737811565399
33250.0,665.0,100.0,16.0,29.000152872414592,66500,33250.0,2922.1860699653625
33300.0,666.0,100.0,24.0,28.27101567485215,66600,33300.0,2925.723262310028
33350.0,667.0,100.0,21.0,28.977971152910797,66700,33350.0,2929.174160718918
33400.0,668.0,100.0,21.0,28.744856421145087,66800,33400.0,2932.6530447006226
33450.0,669.0,100.0,18.0,28.591206666653488,66900,33450.0,2936.1506242752075
33500.0,670.0,100.0,21.0,28.6521323763732,67000,33500.0,2939.6407663822174
33550.0,671.0,100.0,21.0,28.365039032239324,67100,33550.0,2943.166233778
33600.0,672.0,100.0,22.0,26.890726993954512,67200,33600.0,2946.8849885463715
33650.0,673.0,100.0,9.0,30.801882171438457,67300,33650.0,2950.131544113159
33700.0,674.0,100.0,21.0,28.0542747328432,67400,33700.0,2953.6960639953613
